reference	query	C	I_local	I_global
AS0602_contig00018_len4542	AS0602_contig00018_len4542	1.0	1.0	1.0
AS0602_contig00018_len4542	AS0750_contig00014_len4609_RC	0.9644174441310479	0.9844769403824521	0.9494467346495985
AS0602_contig00018_len4542	AS0885_contig00017_len4551	1.0	0.9920634920634921	0.9920634920634921
AS0602_contig00018_len4542	AS1268_contig00020_len4560_RC	1.0	0.9940055662599016	0.9940055662599016
AS0602_contig00018_len4542	AS1297_contig00016_len4550	1.0	0.9954945290710148	0.9954945290710148
AS0602_contig00018_len4542	AS1305_contig00017_len4550	1.0	0.9954945290710148	0.9954945290710148
AS0602_contig00018_len4542	AS1312_contig00019_len4957	0.8228767399636877	0.9595489090463349	0.7895904781117612
AS0602_contig00018_len4542	AS1314_contig00014_len4551	1.0	0.9980694980694981	0.9980694980694981
AS0602_contig00018_len4542	AS1316_contig00016_len4531_RC	1.0	0.9941835415769065	0.9941835415769065
AS0602_contig00018_len4542	AS1320_contig00017_len4609_RC	0.9644174441310479	0.9844769403824521	0.9494467346495985
AS0602_contig00018_len4542	AS1347_contig00019_len4530	1.0	0.995475113122172	0.995475113122172
AS0602_contig00018_len4542	AS1350_contig00018_len4551_RC	1.0	0.9942084942084942	0.9942084942084942
AS0602_contig00018_len4542	CP038249.1	1.0	0.9953846153846154	0.9953846153846154
AS0602_contig00018_len4542	CP094730.1	1.0	0.9953846153846154	0.9953846153846154
AS0602_contig00018_len4542	MH785224.1	0.9635393508225878	0.9840793724042455	0.9481991996442863
AS0750_contig00014_len4609_RC	AS0200_contig00032_len4551	0.9784662711491979	0.9875136911281489	0.9662488390669406
AS0750_contig00014_len4609_RC	AS0218_contig00018_len4550	0.9784615384615385	0.9881656804733728	0.9668821119708695
AS0750_contig00014_len4609_RC	AS0290_contig00020_len4612	0.9787510841283608	0.9848648648648649	0.963937554206418
AS0750_contig00014_len4609_RC	AS0304_contig00017_len4550	0.9784615384615385	0.9881656804733728	0.9668821119708695
AS0750_contig00014_len4609_RC	AS0602_contig00018_len4542	0.9539850286217525	0.9844734473447345	0.9391729298425219
AS0750_contig00014_len4609_RC	AS0750_contig00014_len4609_RC	1.0	1.0	1.0
AS0750_contig00014_len4609_RC	AS0885_contig00017_len4551	0.9784662711491979	0.9899211218229623	0.9686044288019449
AS0750_contig00014_len4609_RC	AS1268_contig00020_len4560_RC	0.9785087719298246	0.9865531151949798	0.9653508771929824
AS0750_contig00014_len4609_RC	AS1297_contig00016_len4550	0.9784615384615385	0.9868507560815253	0.9655955090274617
AS0750_contig00014_len4609_RC	AS1305_contig00017_len4550	0.9784615384615385	0.9881656804733728	0.9668821119708695
AS0750_contig00014_len4609_RC	AS1312_contig00019_len4957	0.8190437764777083	0.9642771517621673	0.7897851999504538
AS0750_contig00014_len4609_RC	AS1314_contig00014_len4551	0.9784662711491979	0.9864154250657318	0.9651742227681176
AS0750_contig00014_len4609_RC	AS1316_contig00016_len4531_RC	0.97837122048113	0.9898767605633803	0.9684669343583017
AS0750_contig00014_len4609_RC	AS1320_contig00017_len4609_RC	1.0	1.0	1.0
AS0750_contig00014_len4609_RC	AS1347_contig00019_len4530	0.9783664459161148	0.9881135813339204	0.9667371727311115
AS0750_contig00014_len4609_RC	AS1350_contig00018_len4551_RC	0.9784662711491979	0.9899211218229623	0.9686044288019449
AS0750_contig00014_len4609_RC	CP038249.1	0.9779229556206352	0.9878706199460916	0.9660613564284711
AS0750_contig00014_len4609_RC	CP094730.1	0.9779229556206352	0.9878706199460916	0.9660613564284711
AS0750_contig00014_len4609_RC	MH785224.1	1.0	1.0	1.0
AS0885_contig00017_len4551	AS0200_contig00032_len4551	1.0	0.9974259974259975	0.9974259974259975
AS0885_contig00017_len4551	AS0218_contig00018_len4550	1.0	0.9978545376528641	0.9978545376528641
AS0885_contig00017_len4551	AS0290_contig00020_len4612	1.0	0.9919542663561296	0.9919542663561296
AS0885_contig00017_len4551	AS0304_contig00017_len4550	1.0	0.9978545376528641	0.9978545376528641
AS0885_contig00017_len4551	AS0602_contig00018_len4542	1.0	0.9920481409843112	0.9920481409843112
AS0885_contig00017_len4551	AS0750_contig00014_len4609_RC	0.9644174441310479	0.9899034240561896	0.9546801301648432
AS0885_contig00017_len4551	AS0885_contig00017_len4551	1.0	1.0	1.0
AS0885_contig00017_len4551	AS1268_contig00020_len4560_RC	1.0	0.9963605223720831	0.9963605223720831
AS0885_contig00017_len4551	AS1297_contig00016_len4550	1.0	0.9965672602445828	0.9965672602445828
AS0885_contig00017_len4551	AS1305_contig00017_len4550	1.0	0.9978545376528641	0.9978545376528641
AS0885_contig00017_len4551	AS1312_contig00019_len4957	0.8228767399636877	0.9553699284009547	0.7861516921419194
AS0885_contig00017_len4551	AS1314_contig00014_len4551	1.0	0.993993993993994	0.993993993993994
AS0885_contig00017_len4551	AS1316_contig00016_len4531_RC	1.0	1.0	1.0
AS0885_contig00017_len4551	AS1320_contig00017_len4609_RC	0.9644174441310479	0.9899034240561896	0.9546801301648432
AS0885_contig00017_len4551	AS1347_contig00019_len4530	1.0	0.997845291962939	0.997845291962939
AS0885_contig00017_len4551	AS1350_contig00018_len4551_RC	1.0	1.0	1.0
AS0885_contig00017_len4551	CP038249.1	1.0	0.9978021978021978	0.9978021978021978
AS0885_contig00017_len4551	CP094730.1	1.0	0.9978021978021978	0.9978021978021978
AS0885_contig00017_len4551	MH785224.1	0.9635393508225878	0.9896512935883015	0.9535679649648062
AS1268_contig00020_len4560_RC	AS0200_contig00032_len4551	1.0	0.9969976410036457	0.9969976410036457
AS1268_contig00020_len4560_RC	AS0218_contig00018_len4550	1.0	0.9976399914181506	0.9976399914181506
AS1268_contig00020_len4560_RC	AS0290_contig00020_len4612	1.0	0.9938598348507305	0.9938598348507305
AS1268_contig00020_len4560_RC	AS0304_contig00017_len4550	1.0	0.9976399914181506	0.9976399914181506
AS1268_contig00020_len4560_RC	AS0602_contig00018_len4542	1.0	0.9939823769611004	0.9939823769611004
AS1268_contig00020_len4560_RC	AS0750_contig00014_len4609_RC	0.9644174441310479	0.9865016872890888	0.9513994358863093
AS1268_contig00020_len4560_RC	AS0885_contig00017_len4551	1.0	0.9963534963534963	0.9963534963534963
AS1268_contig00020_len4560_RC	AS1268_contig00020_len4560_RC	1.0	1.0	1.0
AS1268_contig00020_len4560_RC	AS1297_contig00016_len4550	1.0	0.9976399914181506	0.9976399914181506
AS1268_contig00020_len4560_RC	AS1305_contig00017_len4550	1.0	0.9976399914181506	0.9976399914181506
AS1268_contig00020_len4560_RC	AS1312_contig00019_len4957	0.8228767399636877	0.9577565632458234	0.7881155984425486
AS1268_contig00020_len4560_RC	AS1314_contig00014_len4551	1.0	0.995924495924496	0.995924495924496
AS1268_contig00020_len4560_RC	AS1316_contig00016_len4531_RC	1.0	0.9963377854373116	0.9963377854373116
AS1268_contig00020_len4560_RC	AS1320_contig00017_len4609_RC	0.9644174441310479	0.9868305531167691	0.9517165998273028
AS1268_contig00020_len4560_RC	AS1347_contig00019_len4530	1.0	0.9976298211592329	0.9976298211592329
AS1268_contig00020_len4560_RC	AS1350_contig00018_len4551_RC	1.0	0.9963534963534963	0.9963534963534963
AS1268_contig00020_len4560_RC	CP038249.1	1.0	0.9975824175824176	0.9975824175824176
AS1268_contig00020_len4560_RC	CP094730.1	1.0	0.9975824175824176	0.9975824175824176
AS1268_contig00020_len4560_RC	MH785224.1	0.9635393508225878	0.9865016872890888	0.9505331953559162
AS1297_contig00016_len4550	AS0200_contig00032_len4551	1.0	0.9995709995709996	0.9995709995709996
AS1297_contig00016_len4550	AS0218_contig00018_len4550	1.0	1.0	1.0
AS1297_contig00016_len4550	AS0290_contig00020_len4612	1.0	0.9953419436798645	0.9953419436798645
AS1297_contig00016_len4550	AS0304_contig00017_len4550	1.0	1.0	1.0
AS1297_contig00016_len4550	AS0602_contig00018_len4542	1.0	0.9954867827208252	0.9954867827208252
AS1297_contig00016_len4550	AS0750_contig00014_len4609_RC	0.9644174441310479	0.9868305531167691	0.9517165998273028
AS1297_contig00016_len4550	AS0885_contig00017_len4551	1.0	0.9965679965679966	0.9965679965679966
AS1297_contig00016_len4550	AS1268_contig00020_len4560_RC	1.0	0.9976450438878185	0.9976450438878185
AS1297_contig00016_len4550	AS1297_contig00016_len4550	1.0	1.0	1.0
AS1297_contig00016_len4550	AS1305_contig00017_len4550	1.0	1.0	1.0
AS1297_contig00016_len4550	AS1312_contig00019_len4957	0.8228767399636877	0.9591885441527447	0.7892939422229263
AS1297_contig00016_len4550	AS1314_contig00014_len4551	1.0	0.9974259974259975	0.9974259974259975
AS1297_contig00016_len4550	AS1316_contig00016_len4531_RC	1.0	0.996553209823352	0.996553209823352
AS1297_contig00016_len4550	AS1320_contig00017_len4609_RC	0.9644174441310479	0.9868305531167691	0.9517165998273028
AS1297_contig00016_len4550	AS1347_contig00019_len4530	1.0	1.0	1.0
AS1297_contig00016_len4550	AS1350_contig00018_len4551_RC	1.0	0.9965679965679966	0.9965679965679966
AS1297_contig00016_len4550	CP038249.1	1.0	1.0	1.0
AS1297_contig00016_len4550	CP094730.1	1.0	1.0	1.0
AS1297_contig00016_len4550	MH785224.1	0.9635393508225878	0.9865016872890888	0.9505331953559162
AS1305_contig00017_len4550	AS0200_contig00032_len4551	1.0	0.9995709995709996	0.9995709995709996
AS1305_contig00017_len4550	AS0218_contig00018_len4550	1.0	1.0	1.0
AS1305_contig00017_len4550	AS0290_contig00020_len4612	1.0	0.9953419436798645	0.9953419436798645
AS1305_contig00017_len4550	AS0304_contig00017_len4550	1.0	1.0	1.0
AS1305_contig00017_len4550	AS0602_contig00018_len4542	1.0	0.9954867827208252	0.9954867827208252
AS1305_contig00017_len4550	AS0750_contig00014_len4609_RC	0.9644174441310479	0.9881474978050921	0.9529866842576772
AS1305_contig00017_len4550	AS0885_contig00017_len4551	1.0	0.9978549978549979	0.9978549978549979
AS1305_contig00017_len4550	AS1268_contig00020_len4560_RC	1.0	0.9976450438878185	0.9976450438878185
AS1305_contig00017_len4550	AS1297_contig00016_len4550	1.0	1.0	1.0
AS1305_contig00017_len4550	AS1305_contig00017_len4550	1.0	1.0	1.0
AS1305_contig00017_len4550	AS1312_contig00019_len4957	0.8228767399636877	0.9591885441527447	0.7892939422229263
AS1305_contig00017_len4550	AS1314_contig00014_len4551	1.0	0.9974259974259975	0.9974259974259975
AS1305_contig00017_len4550	AS1316_contig00016_len4531_RC	1.0	0.997845756139595	0.997845756139595
AS1305_contig00017_len4550	AS1320_contig00017_len4609_RC	0.9644174441310479	0.9881474978050921	0.9529866842576772
AS1305_contig00017_len4550	AS1347_contig00019_len4530	1.0	1.0	1.0
AS1305_contig00017_len4550	AS1350_contig00018_len4551_RC	1.0	0.9978549978549979	0.9978549978549979
AS1305_contig00017_len4550	CP038249.1	1.0	1.0	1.0
AS1305_contig00017_len4550	CP094730.1	1.0	1.0	1.0
AS1305_contig00017_len4550	MH785224.1	0.9635393508225878	0.9878515185601799	0.9518338109025833
AS1312_contig00019_len4957	AS0200_contig00032_len4551	0.8978246539222149	0.9587800810102454	0.8608163944205367
AS1312_contig00019_len4957	AS0218_contig00018_len4550	0.8953846153846153	0.956989247311828	0.8568734491315136
AS1312_contig00019_len4957	AS0290_contig00020_len4612	0.8991760624457936	0.9610145608266792	0.8641212887572071
AS1312_contig00019_len4957	AS0304_contig00017_len4550	0.8978021978021978	0.9592469018112488	0.8612139766810882
AS1312_contig00019_len4957	AS0602_contig00018_len4542	0.8731836195508587	0.9595290654893304	0.8378450624682264
AS1312_contig00019_len4957	AS0750_contig00014_len4609_RC	0.8802343241484053	0.9642514395393474	0.8487672141920444
AS1312_contig00019_len4957	AS0885_contig00017_len4551	0.8978246539222149	0.9554443650226352	0.8578215063683778
AS1312_contig00019_len4957	AS1268_contig00020_len4560_RC	0.8980263157894737	0.9579172610556348	0.8602349087769352
AS1312_contig00019_len4957	AS1297_contig00016_len4550	0.8978021978021978	0.9592469018112488	0.8612139766810882
AS1312_contig00019_len4957	AS1305_contig00017_len4550	0.8978021978021978	0.9592469018112488	0.8612139766810882
AS1312_contig00019_len4957	AS1312_contig00019_len4957	1.0	1.0	1.0
AS1312_contig00019_len4957	AS1314_contig00014_len4551	0.8978246539222149	0.9610866372980911	0.8628872775214239
AS1312_contig00019_len4957	AS1316_contig00016_len4531_RC	0.8973736482012801	0.9576250897773522	0.8593475204225809
AS1312_contig00019_len4957	AS1320_contig00017_len4609_RC	0.8509438055977435	0.9645425241755518	0.8207714861827975
AS1312_contig00019_len4957	AS1347_contig00019_len4530	0.8973509933774835	0.959051724137931	0.8606060173555606
AS1312_contig00019_len4957	AS1350_contig00018_len4551_RC	0.8734344100197758	0.9566813509544787	0.8355984113478472
AS1312_contig00019_len4957	CP038249.1	0.895246677179545	0.9569703069954706	0.8567244874971841
AS1312_contig00019_len4957	CP094730.1	0.895246677179545	0.958139534883721	0.8577712348790059
AS1312_contig00019_len4957	MH785224.1	0.8772787905735883	0.9635198422479665	0.8452755219009506
AS1314_contig00014_len4551	AS0200_contig00032_len4551	1.0	0.996996996996997	0.996996996996997
AS1314_contig00014_len4551	AS0218_contig00018_len4550	1.0	0.997425445183437	0.997425445183437
AS1314_contig00014_len4551	AS0290_contig00020_len4612	1.0	0.9978827016726657	0.9978827016726657
AS1314_contig00014_len4551	AS0304_contig00017_len4550	1.0	0.997425445183437	0.997425445183437
AS1314_contig00014_len4551	AS0602_contig00018_len4542	1.0	0.9980657640232108	0.9980657640232108
AS1314_contig00014_len4551	AS0750_contig00014_len4609_RC	0.9644174441310479	0.9863915715539947	0.9512932383505113
AS1314_contig00014_len4551	AS0885_contig00017_len4551	1.0	0.993993993993994	0.993993993993994
AS1314_contig00014_len4551	AS1268_contig00020_len4560_RC	1.0	0.9959323485335047	0.9959323485335047
AS1314_contig00014_len4551	AS1297_contig00016_len4550	1.0	0.997425445183437	0.997425445183437
AS1314_contig00014_len4551	AS1305_contig00017_len4550	1.0	0.997425445183437	0.997425445183437
AS1314_contig00014_len4551	AS1312_contig00019_len4957	0.8228767399636877	0.9610198578082864	0.7908008876336494
AS1314_contig00014_len4551	AS1314_contig00014_len4551	1.0	1.0	1.0
AS1314_contig00014_len4551	AS1316_contig00016_len4531_RC	1.0	0.996122361051271	0.996122361051271
AS1314_contig00014_len4551	AS1320_contig00017_len4609_RC	0.9644174441310479	0.9863915715539947	0.9512932383505113
AS1314_contig00014_len4551	AS1347_contig00019_len4530	1.0	0.9974143503555268	0.9974143503555268
AS1314_contig00014_len4551	AS1350_contig00018_len4551_RC	1.0	0.9961389961389961	0.9961389961389961
AS1314_contig00014_len4551	CP038249.1	1.0	0.9972966884433431	0.9972966884433431
AS1314_contig00014_len4551	CP094730.1	1.0	0.9973626373626374	0.9973626373626374
AS1314_contig00014_len4551	MH785224.1	0.9635393508225878	0.9860517435320585	0.9500996568403605
AS1316_contig00016_len4531_RC	AS0200_contig00032_len4551	1.0	0.997414907367514	0.997414907367514
AS1316_contig00016_len4531_RC	AS0218_contig00018_len4550	1.0	0.997845291962939	0.997845291962939
AS1316_contig00016_len4531_RC	AS0290_contig00020_len4612	1.0	0.9940463533914523	0.9940463533914523
AS1316_contig00016_len4531_RC	AS0304_contig00017_len4550	1.0	0.997845291962939	0.997845291962939
AS1316_contig00016_len4531_RC	AS0602_contig00018_len4542	1.0	0.9941722426073818	0.9941722426073818
AS1316_contig00016_len4531_RC	AS0750_contig00014_len4609_RC	0.9644174441310479	0.9898589065255732	0.9546371966817472
AS1316_contig00016_len4531_RC	AS0885_contig00017_len4551	1.0	1.0	1.0
AS1316_contig00016_len4531_RC	AS1268_contig00020_len4560_RC	1.0	0.9963448720705225	0.9963448720705225
AS1316_contig00016_len4531_RC	AS1297_contig00016_len4550	1.0	0.9965524671407024	0.9965524671407024
AS1316_contig00016_len4531_RC	AS1305_contig00017_len4550	1.0	0.997845291962939	0.997845291962939
AS1316_contig00016_len4531_RC	AS1312_contig00019_len4957	0.8228767399636877	0.9575539568345324	0.7879488783393297
AS1316_contig00016_len4531_RC	AS1314_contig00014_len4551	1.0	0.996122361051271	0.996122361051271
AS1316_contig00016_len4531_RC	AS1316_contig00016_len4531_RC	1.0	1.0	1.0
AS1316_contig00016_len4531_RC	AS1320_contig00017_len4609_RC	0.9644174441310479	0.9898589065255732	0.9546371966817472
AS1316_contig00016_len4531_RC	AS1347_contig00019_len4530	1.0	0.9978359662410734	0.9978359662410734
AS1316_contig00016_len4531_RC	AS1350_contig00018_len4551_RC	1.0	1.0	1.0
AS1316_contig00016_len4531_RC	CP038249.1	1.0	0.9977924944812362	0.9977924944812362
AS1316_contig00016_len4531_RC	CP094730.1	1.0	0.9977924944812362	0.9977924944812362
AS1316_contig00016_len4531_RC	MH785224.1	0.9635393508225878	0.9896045197740113	0.9535228965541496
AS1320_contig00017_len4609_RC	AS0200_contig00032_len4551	0.9784662711491979	0.9877300613496932	0.9664605500308028
AS1320_contig00017_len4609_RC	AS0218_contig00018_len4550	0.9784615384615385	0.9881656804733728	0.9668821119708695
AS1320_contig00017_len4609_RC	AS0290_contig00020_len4612	0.9787510841283608	0.9848648648648649	0.963937554206418
AS1320_contig00017_len4609_RC	AS0304_contig00017_len4550	0.9784615384615385	0.9881656804733728	0.9668821119708695
AS1320_contig00017_len4609_RC	AS0602_contig00018_len4542	0.9539850286217525	0.9844734473447345	0.9391729298425219
AS1320_contig00017_len4609_RC	AS0750_contig00014_len4609_RC	1.0	1.0	1.0
AS1320_contig00017_len4609_RC	AS0885_contig00017_len4551	0.9784662711491979	0.9899211218229623	0.9686044288019449
AS1320_contig00017_len4609_RC	AS1268_contig00020_len4560_RC	0.9785087719298246	0.9868795101683796	0.965670257537568
AS1320_contig00017_len4609_RC	AS1297_contig00016_len4550	0.9784615384615385	0.9868507560815253	0.9655955090274617
AS1320_contig00017_len4609_RC	AS1305_contig00017_len4550	0.9784615384615385	0.9881656804733728	0.9668821119708695
AS1320_contig00017_len4609_RC	AS1312_contig00019_len4957	0.8142021383901553	0.9645688800792864	0.7853540447851522
AS1320_contig00017_len4609_RC	AS1314_contig00014_len4551	0.9784662711491979	0.9864154250657318	0.9651742227681176
AS1320_contig00017_len4609_RC	AS1316_contig00016_len4531_RC	0.97837122048113	0.9898767605633803	0.9684669343583017
AS1320_contig00017_len4609_RC	AS1320_contig00017_len4609_RC	1.0	1.0	1.0
AS1320_contig00017_len4609_RC	AS1347_contig00019_len4530	0.9783664459161148	0.9881135813339204	0.9667371727311115
AS1320_contig00017_len4609_RC	AS1350_contig00018_len4551_RC	0.9784662711491979	0.9899211218229623	0.9686044288019449
AS1320_contig00017_len4609_RC	CP038249.1	0.9779229556206352	0.9878706199460916	0.9660613564284711
AS1320_contig00017_len4609_RC	CP094730.1	0.9779229556206352	0.9878706199460916	0.9660613564284711
AS1320_contig00017_len4609_RC	MH785224.1	1.0	1.0	1.0
AS1347_contig00019_len4530	AS0200_contig00032_len4551	1.0	0.999569151227919	0.999569151227919
AS1347_contig00019_len4530	AS0218_contig00018_len4550	1.0	1.0	1.0
AS1347_contig00019_len4530	AS0290_contig00020_len4612	1.0	0.9953221348075696	0.9953221348075696
AS1347_contig00019_len4530	AS0304_contig00017_len4550	1.0	1.0	1.0
AS1347_contig00019_len4530	AS0602_contig00018_len4542	1.0	0.9954672998057414	0.9954672998057414
AS1347_contig00019_len4530	AS0750_contig00014_len4609_RC	0.9644174441310479	0.9880952380952381	0.9529362840818688
AS1347_contig00019_len4530	AS0885_contig00017_len4551	1.0	0.997845756139595	0.997845756139595
AS1347_contig00019_len4530	AS1268_contig00020_len4560_RC	1.0	0.9976349172221027	0.9976349172221027
AS1347_contig00019_len4530	AS1297_contig00016_len4550	1.0	1.0	1.0
AS1347_contig00019_len4530	AS1305_contig00017_len4550	1.0	1.0	1.0
AS1347_contig00019_len4530	AS1312_contig00019_len4957	0.8228767399636877	0.9589928057553957	0.78913287364863
AS1347_contig00019_len4530	AS1314_contig00014_len4551	1.0	0.997414907367514	0.997414907367514
