reference	query	C	I_local	I_global
AS0303_contig00024_len3187_rep13.7	AS1261_contig00011_len2730_rep21.19	0.2608058608058608	0.9508426966292135	0.24798534798534802
AS0303_contig00024_len3187_rep13.7	AS1274_contig00053_len2126_rep13.4	0.8377234242709313	0.9511510387422796	0.7968015051740357
AS0303_contig00024_len3187_rep13.7	AS1297_contig00018_len2848_rep13.7	0.7889747191011236	0.9888740542946151	0.7801966292134832
AS0303_contig00024_len3187_rep13.7	AS1300_contig00031_len2848_rep13.7	0.8279494382022472	0.9893977947413062	0.8191713483146067
AS0303_contig00024_len3187_rep13.7	AS1309_contig00014_len2783_rep13.4	0.8239310097017607	0.962058438726559	0.7926697808120733
AS0303_contig00024_len3187_rep13.7	AS1310_contig00047_len3896_rep13.4	0.5767453798767967	0.9612817089452603	0.5544147843942505
AS0303_contig00024_len3187_rep13.7	AS1311_contig00044_len4645_rep13.4	0.5513455328310011	0.9666541775946047	0.5329604626092105
AS0303_contig00024_len3187_rep13.7	AS1352_contig00055_len2382_rep13.7	1.0	0.9991603694374476	0.9991603694374476
AS0305_contig00043_len5110_rep13.4	AM399081.1	0.2736356648731745	0.952247191011236	0.2605687932359723
AS0305_contig00043_len5110_rep13.4	AM399082.1	1.0	0.9798507462686568	0.9798507462686568
AS0305_contig00043_len5110_rep13.4	AS0200_contig00035_len2967_rep13.7	0.9629255139871925	0.9773462783171522	0.9411116673920135
AS0305_contig00043_len5110_rep13.4	AS0290_contig00021_len3658_rep13.4	0.6574630945872061	0.9513513513513514	0.6254784034991798
AS0305_contig00043_len5110_rep13.4	AS0295_contig00054_len2327_rep13.4	1.0	1.0	1.0
AS0305_contig00043_len5110_rep13.4	AS0299_contig00058_len2848_rep13.7	1.0	0.9768258426966292	0.9768258426966292
AS0305_contig00043_len5110_rep13.4	AS0303_contig00024_len3187_rep13.7	0.7988704110448698	0.9626865671641791	0.7690618136178224
AS0305_contig00043_len5110_rep13.4	AS0305_contig00043_len5110_rep13.4	1.0	1.0	1.0
AS0305_contig00043_len5110_rep13.4	AS0311_contig00021_len2683_rep21.19	0.2653745806932538	0.9508426966292135	0.2523294819232203
AS0305_contig00043_len5110_rep13.4	AS0366_contig00024_len2848_rep13.7	1.0	0.9782538136968517	0.9782538136968517
AS0305_contig00043_len5110_rep13.4	AS0549_contig00069_len2848_rep13.7	1.0	0.9782538136968517	0.9782538136968517
AS0305_contig00043_len5110_rep13.4	AS0554_contig00076_len2848_rep13.7	1.0	0.9782538136968517	0.9782538136968517
AS0305_contig00043_len5110_rep13.4	AS0569_contig00012_len2471_rep13.4	0.7867260218535006	0.9542181069958847	0.7507082152974504
AS0305_contig00043_len5110_rep13.4	AS0602_contig00019_len3658_rep13.4	0.6574630945872061	0.9513513513513514	0.6254784034991798
AS0305_contig00043_len5110_rep13.4	AS0750_contig00016_len2848_rep13.7	1.0	0.9782538136968517	0.9782538136968517
AS0305_contig00043_len5110_rep13.4	AS0913_contig00052_len2748_rep13.7	0.8646288209606987	0.9595959595959596	0.8296943231441047
AS0305_contig00043_len5110_rep13.4	AS1261_contig00011_len2730_rep21.19	0.2608058608058608	0.9508426966292135	0.24798534798534802
AS0305_contig00043_len5110_rep13.4	AS1274_contig00053_len2126_rep13.4	1.0	1.0	1.0
AS0305_contig00043_len5110_rep13.4	AS1297_contig00018_len2848_rep13.7	1.0	0.9782538136968517	0.9782538136968517
AS0305_contig00043_len5110_rep13.4	AS1300_contig00031_len2848_rep13.7	1.0	0.9782538136968517	0.9782538136968517
AS0305_contig00043_len5110_rep13.4	AS1309_contig00014_len2783_rep13.4	1.0	0.9990053050397878	0.9990053050397878
AS0305_contig00043_len5110_rep13.4	AS1310_contig00047_len3896_rep13.4	1.0	0.9994866529774127	0.9994866529774127
AS0305_contig00043_len5110_rep13.4	AS1311_contig00044_len4645_rep13.4	0.6512378902045209	0.9984653161448741	0.6502384459285778
AS0305_contig00043_len5110_rep13.4	AS1352_contig00055_len2382_rep13.7	0.8639798488664987	0.956754130223518	0.8266162888329135
AS0311_contig00021_len2683_rep21.19	AM399081.1	1.0	0.9722222222222222	0.9722222222222222
AS0311_contig00021_len2683_rep21.19	AM399082.1	0.18847475548506476	0.9509116409537167	0.17922283901665345
AS0311_contig00021_len2683_rep21.19	AS0200_contig00035_len2967_rep13.7	0.24031007751937986	0.9509116409537167	0.22851365015166836
AS0311_contig00021_len2683_rep21.19	AS0290_contig00021_len3658_rep13.4	0.28430836522689995	0.8836538461538461	0.25123018042646256
AS0311_contig00021_len2683_rep21.19	AS0295_contig00054_len2327_rep13.4	0.31138287864534336	0.9501510574018127	0.2958607714016933
AS0311_contig00021_len2683_rep21.19	AS0299_contig00058_len2848_rep13.7	0.2503511235955056	0.9509116409537167	0.23806179775280897
AS0311_contig00021_len2683_rep21.19	AS0303_contig00024_len3187_rep13.7	0.22372136805773454	0.9509116409537167	0.21273925321619078
AS0311_contig00021_len2683_rep21.19	AS0305_contig00043_len5110_rep13.4	0.1395303326810176	0.9509116409537167	0.13268101761252446
AS0311_contig00021_len2683_rep21.19	AS0311_contig00021_len2683_rep21.19	1.0	1.0	1.0
AS0311_contig00021_len2683_rep21.19	AS0366_contig00024_len2848_rep13.7	0.2503511235955056	0.9509116409537167	0.23806179775280897
AS0311_contig00021_len2683_rep21.19	AS0549_contig00069_len2848_rep13.7	0.2893258426966292	0.9538834951456311	0.2759831460674157
AS0311_contig00021_len2683_rep21.19	AS0554_contig00076_len2848_rep13.7	0.2893258426966292	0.9538834951456311	0.2759831460674157
AS0311_contig00021_len2683_rep21.19	AS0569_contig00012_len2471_rep13.4	0.292594091460947	0.946058091286307	0.27681100768919464
AS0311_contig00021_len2683_rep21.19	AS0602_contig00019_len3658_rep13.4	0.28430836522689995	0.8836538461538461	0.25123018042646256
AS0311_contig00021_len2683_rep21.19	AS0750_contig00016_len2848_rep13.7	0.2503511235955056	0.9509116409537167	0.23806179775280897
AS0311_contig00021_len2683_rep21.19	AS0913_contig00052_len2748_rep13.7	0.25946142649199416	0.9509116409537167	0.24672489082969432
AS0311_contig00021_len2683_rep21.19	AS1261_contig00011_len2730_rep21.19	1.0	0.996718920889537	0.996718920889537
AS0311_contig00021_len2683_rep21.19	AS1274_contig00053_len2126_rep13.4	0.31138287864534336	0.9501510574018127	0.2958607714016933
AS0311_contig00021_len2683_rep21.19	AS1297_contig00018_len2848_rep13.7	0.2503511235955056	0.9509116409537167	0.23806179775280897
AS0311_contig00021_len2683_rep21.19	AS1300_contig00031_len2848_rep13.7	0.2893258426966292	0.9550970873786407	0.27633426966292135
AS0311_contig00021_len2683_rep21.19	AS1309_contig00014_len2783_rep13.4	0.2727272727272727	0.9538866930171278	0.26015091627739845
AS0311_contig00021_len2683_rep21.19	AS1310_contig00047_len3896_rep13.4	0.1830082135523614	0.9509116409537167	0.1740246406570842
AS0311_contig00021_len2683_rep21.19	AS1311_contig00044_len4645_rep13.4	0.1534983853606028	0.9509116409537167	0.1459634015069968
AS0311_contig00021_len2683_rep21.19	AS1352_contig00055_len2382_rep13.7	0.29932829554995805	0.9509116409537167	0.2846347607052897
AS0366_contig00024_len2848_rep13.7	AM399081.1	0.2736356648731745	0.952247191011236	0.2605687932359723
AS0366_contig00024_len2848_rep13.7	AM399082.1	1.0	0.9964084145715751	0.9964084145715751
AS0366_contig00024_len2848_rep13.7	AS0200_contig00035_len2967_rep13.7	0.9255139871924503	1.0	0.9255139871924503
AS0366_contig00024_len2848_rep13.7	AS0290_contig00021_len3658_rep13.4	0.6194641880809185	0.9343710559528818	0.5788094075421625
AS0366_contig00024_len2848_rep13.7	AS0295_contig00054_len2327_rep13.4	1.0	0.9713902548055431	0.9713902548055431
AS0366_contig00024_len2848_rep13.7	AS0299_contig00058_len2848_rep13.7	1.0	1.0	1.0
AS0366_contig00024_len2848_rep13.7	AS0303_contig00024_len3187_rep13.7	0.7050517728271102	0.9893977947413062	0.6975766692135912
AS0366_contig00024_len2848_rep13.7	AS0305_contig00043_len5110_rep13.4	0.5814090019569471	0.9782608695652174	0.5687696758274483
AS0366_contig00024_len2848_rep13.7	AS0311_contig00021_len2683_rep21.19	0.2653745806932538	0.9508426966292135	0.2523294819232203
AS0366_contig00024_len2848_rep13.7	AS0366_contig00024_len2848_rep13.7	1.0	1.0	1.0
AS0366_contig00024_len2848_rep13.7	AS0549_contig00069_len2848_rep13.7	1.0	1.0	1.0
AS0366_contig00024_len2848_rep13.7	AS0554_contig00076_len2848_rep13.7	1.0	1.0	1.0
AS0366_contig00024_len2848_rep13.7	AS0569_contig00012_len2471_rep13.4	0.7867260218535006	0.9362530413625304	0.7365746306793844
AS0366_contig00024_len2848_rep13.7	AS0602_contig00019_len3658_rep13.4	0.6194641880809185	0.9343710559528818	0.5788094075421625
AS0366_contig00024_len2848_rep13.7	AS0750_contig00016_len2848_rep13.7	1.0	1.0	1.0
AS0366_contig00024_len2848_rep13.7	AS0913_contig00052_len2748_rep13.7	0.8176855895196506	0.9885496183206107	0.8083227774259142
